11-Dec-19,13:08:20.286 7        cd93 ent_dependency::depend_children, Tasks found: 2
11-Dec-19,13:08:20.286 7        cd93 ent_dependency::depend_children, Getting children of 7
11-Dec-19,13:08:20.287 7        cd93 ent_dependency::depend_children, Tasks found: 0
11-Dec-19,13:08:20.287 7        cd93 ent_dependency::depend_children, Getting children of 8
11-Dec-19,13:08:20.288 7        cd93 ent_dependency::depend_children, Tasks found: 0
11-Dec-19,13:08:20.288 7        cd93 atm_tasks::insertTaskToSchedule, Skipping all parents. Parent count: 0
11-Dec-19,13:08:20.289 7        cd93 atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-19,13:08:20.289 7        cd93 atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-19,13:08:20.289 7        cd93 atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-19 13:08:20
11-Dec-19,13:08:20.290 7        cd93 atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-19 13:08:20
11-Dec-19,13:08:20.290 7        cd93 atm_tasks::insertTaskToSchedule, Task 5 is not added due to its deadline: end of schedule: 1324318100, insLength = 1200, insDeadline = 1324184400
11-Dec-19,13:09:06.042 5 **     fdfa sm_debug::write, Index file request: /tasks
11-Dec-19,13:09:06.052 7        fdfa sm_atm::__construct, Starting ATM: atm_tasks, ACP: 
11-Dec-19,13:09:06.053 7        fdfa sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-19,13:09:06.062 7        fdfa ent_task::getOpenList, Getting open task list: 0, 0, 0, 0
11-Dec-19,13:09:06.063 7        fdfa ent_task::getOpenList, Tasks found: 8
11-Dec-19,13:09:06.063 7        fdfa atm_tasks::outputdebugtasks, Name: Task 1, Calculated deadline: 
11-Dec-19,13:09:06.063 7        fdfa atm_tasks::outputdebugtasks, Name: Task 2, Calculated deadline: 
11-Dec-19,13:09:06.063 7        fdfa atm_tasks::outputdebugtasks, Name: Task 3, Calculated deadline: 
11-Dec-19,13:09:06.064 7        fdfa atm_tasks::outputdebugtasks, Name: Task 4, Calculated deadline: 2011-12-20 00:00:00
11-Dec-19,13:09:06.064 7        fdfa atm_tasks::outputdebugtasks, Name: Task 5, Calculated deadline: 2011-12-18 00:00:00
11-Dec-19,13:09:06.064 7        fdfa atm_tasks::outputdebugtasks, Name: Task 6, Calculated deadline: 2011-12-19 20:00:00
11-Dec-19,13:09:06.064 7        fdfa atm_tasks::outputdebugtasks, Name: Task 7, Calculated deadline: 
11-Dec-19,13:09:06.064 7        fdfa atm_tasks::outputdebugtasks, Name: Task 8, Calculated deadline: 
11-Dec-19,13:09:06.065 7        fdfa atm_tasks::adjustParentDeadline, Task ID: 1
11-Dec-19,13:09:06.065 7        fdfa atm_tasks::adjustParentDeadline, Task ID: 2
11-Dec-19,13:09:06.065 7        fdfa atm_tasks::adjustParentDeadline, Task ID: 3
11-Dec-19,13:09:06.065 7        fdfa atm_tasks::adjustParentDeadline, Task ID: 4
11-Dec-19,13:09:06.065 7        fdfa ent_dependency::depend_parents, Getting tasks that task 4 depends on.
11-Dec-19,13:09:06.066 7        fdfa ent_dependency::depend_parents, Tasks found: 1
11-Dec-19,13:09:06.066 7        fdfa atm_tasks::adjustParentDeadline, Setting deadline for task (no deadline before): 1, new deadline: 2011-12-19 23:20:00
11-Dec-19,13:09:06.067 7        fdfa atm_tasks::adjustParentDeadline, Task ID: 1
11-Dec-19,13:09:06.067 7        fdfa ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-19,13:09:06.067 7        fdfa ent_dependency::depend_parents, Tasks found: 1
11-Dec-19,13:09:06.068 7        fdfa atm_tasks::adjustParentDeadline, Setting deadline for task (no deadline before): 2, new deadline: 2011-12-19 23:00:00
11-Dec-19,13:09:06.068 7        fdfa atm_tasks::adjustParentDeadline, Task ID: 2
11-Dec-19,13:09:06.068 7        fdfa ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-19,13:09:06.068 7        fdfa ent_dependency::depend_parents, Tasks found: 0
11-Dec-19,13:09:06.069 7        fdfa atm_tasks::adjustParentDeadline, Task ID: 5
11-Dec-19,13:09:06.069 7        fdfa ent_dependency::depend_parents, Getting tasks that task 5 depends on.
11-Dec-19,13:09:06.069 7        fdfa ent_dependency::depend_parents, Tasks found: 0
11-Dec-19,13:09:06.069 7        fdfa atm_tasks::adjustParentDeadline, Task ID: 6
11-Dec-19,13:09:06.070 7        fdfa ent_dependency::depend_parents, Getting tasks that task 6 depends on.
11-Dec-19,13:09:06.070 7        fdfa ent_dependency::depend_parents, Tasks found: 0
11-Dec-19,13:09:06.071 7        fdfa atm_tasks::adjustParentDeadline, Task ID: 7
11-Dec-19,13:09:06.071 7        fdfa atm_tasks::adjustParentDeadline, Task ID: 8
11-Dec-19,13:09:06.071 7        fdfa atm_tasks::outputdebugtasks, Name: Task 1, Calculated deadline: 2011-12-19 23:20:00
11-Dec-19,13:09:06.071 7        fdfa atm_tasks::outputdebugtasks, Name: Task 2, Calculated deadline: 2011-12-19 23:00:00
11-Dec-19,13:09:06.071 7        fdfa atm_tasks::outputdebugtasks, Name: Task 3, Calculated deadline: 
11-Dec-19,13:09:06.072 7        fdfa atm_tasks::outputdebugtasks, Name: Task 4, Calculated deadline: 2011-12-20 00:00:00
11-Dec-19,13:09:06.072 7        fdfa atm_tasks::outputdebugtasks, Name: Task 5, Calculated deadline: 2011-12-18 00:00:00
11-Dec-19,13:09:06.072 7        fdfa atm_tasks::outputdebugtasks, Name: Task 6, Calculated deadline: 2011-12-19 20:00:00
11-Dec-19,13:09:06.072 7        fdfa atm_tasks::outputdebugtasks, Name: Task 7, Calculated deadline: 
11-Dec-19,13:09:06.072 7        fdfa atm_tasks::outputdebugtasks, Name: Task 8, Calculated deadline: 
11-Dec-19,13:09:06.073 7        fdfa atm_tasks::insertTaskToSchedule, Inserting task 1
11-Dec-19,13:09:06.073 7        fdfa ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-19,13:09:06.073 7        fdfa ent_dependency::depend_parents, Tasks found: 1
11-Dec-19,13:09:06.073 7        fdfa ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-19,13:09:06.074 7        fdfa ent_dependency::depend_parents, Tasks found: 0
11-Dec-19,13:09:06.074 7        fdfa ent_dependency::depend_children, Getting children of 1
11-Dec-19,13:09:06.074 7        fdfa ent_dependency::depend_children, Tasks found: 1
11-Dec-19,13:09:06.075 7        fdfa ent_dependency::depend_children, Getting children of 4
11-Dec-19,13:09:06.075 7        fdfa ent_dependency::depend_children, Tasks found: 0
11-Dec-19,13:09:06.076 7        fdfa atm_tasks::insertTaskToSchedule, Skipping all parents. Parent count: 1
11-Dec-19,13:09:06.076 7        fdfa atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-19,13:09:06.076 7        fdfa atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-19,13:09:06.076 7        fdfa atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-19 13:09:06
11-Dec-19,13:09:06.077 7        fdfa atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-19 13:09:06
11-Dec-19,13:09:06.077 7        fdfa atm_tasks::insertTaskToSchedule, Task 1 added at time position 2011-12-19 13:09:06
11-Dec-19,13:09:06.077 7        fdfa atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-19,13:09:06.077 7        fdfa atm_tasks::calculateActualTimes, Old starttime = 1324318146
11-Dec-19,13:09:06.077 7        fdfa atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-19,13:09:06.078 7        fdfa atm_tasks::calculateActualTimes, New starttime = 1324319346
11-Dec-19,13:09:06.078 7        fdfa atm_tasks::calculateActualTimes, Task 1 start time: 13:09:06
11-Dec-19,13:09:06.078 7        fdfa atm_tasks::calculateActualTimes, Task 1 end time: 13:29:06
11-Dec-19,13:09:06.078 7        fdfa atm_tasks::insertTaskToSchedule, Current schedule for user 1:
11-Dec-19,13:09:06.078 7        fdfa atm_tasks::insertTaskToSchedule,   1 start time = 2011-12-19 13:09:06
11-Dec-19,13:09:06.079 7        fdfa atm_tasks::insertTaskToSchedule, Inserting task 2
11-Dec-19,13:09:06.079 7        fdfa ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-19,13:09:06.079 7        fdfa ent_dependency::depend_parents, Tasks found: 0
11-Dec-19,13:09:06.079 7        fdfa ent_dependency::depend_children, Getting children of 2
11-Dec-19,13:09:06.080 7        fdfa ent_dependency::depend_children, Tasks found: 1
11-Dec-19,13:09:06.080 7        fdfa ent_dependency::depend_children, Getting children of 1
11-Dec-19,13:09:06.080 7        fdfa ent_dependency::depend_children, Tasks found: 1
11-Dec-19,13:09:06.081 7        fdfa ent_dependency::depend_children, Getting children of 4
11-Dec-19,13:09:06.081 7        fdfa ent_dependency::depend_children, Tasks found: 0
11-Dec-19,13:09:06.082 7        fdfa atm_tasks::insertTaskToSchedule, Skipping all parents. Parent count: 0
11-Dec-19,13:09:06.082 7        fdfa atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-19,13:09:06.082 7        fdfa atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-19,13:09:06.082 7        fdfa atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-19 13:09:06
11-Dec-19,13:09:06.082 7        fdfa atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-19 13:09:06
11-Dec-19,13:09:06.083 7        fdfa atm_tasks::insertTaskToSchedule, Task 2 added at time position 2011-12-19 13:09:06
11-Dec-19,13:09:06.083 7        fdfa atm_tasks::insertTaskToSchedule, Removing task 1
11-Dec-19,13:09:06.083 7        fdfa atm_tasks::insertTaskToSchedule, Inserting task 1
11-Dec-19,13:09:06.083 7        fdfa ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-19,13:09:06.084 7        fdfa ent_dependency::depend_parents, Tasks found: 1
11-Dec-19,13:09:06.084 7        fdfa ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-19,13:09:06.084 7        fdfa ent_dependency::depend_parents, Tasks found: 0
11-Dec-19,13:09:06.084 7        fdfa ent_dependency::depend_children, Getting children of 1
11-Dec-19,13:09:06.085 7        fdfa ent_dependency::depend_children, Tasks found: 1
11-Dec-19,13:09:06.085 7        fdfa ent_dependency::depend_children, Getting children of 4
11-Dec-19,13:09:06.085 7        fdfa ent_dependency::depend_children, Tasks found: 0
11-Dec-19,13:09:06.086 7        fdfa atm_tasks::insertTaskToSchedule, Skipping all parents. Parent count: 1
11-Dec-19,13:09:06.086 7        fdfa atm_tasks::insertTaskToSchedule, rightMostParentIdx = 0
11-Dec-19,13:09:06.086 7        fdfa atm_tasks::insertTaskToSchedule, Task 2 skipped
11-Dec-19,13:09:06.087 7        fdfa atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-19,13:09:06.087 7        fdfa atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-19,13:09:06.087 7        fdfa atm_tasks::calculateActualTimes, Old starttime = 1324318146
11-Dec-19,13:09:06.087 7        fdfa atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-19,13:09:06.087 7        fdfa atm_tasks::calculateActualTimes, New starttime = 1324321146
11-Dec-19,13:09:06.088 7        fdfa atm_tasks::calculateActualTimes, Task 2 start time: 13:09:06
11-Dec-19,13:09:06.088 7        fdfa atm_tasks::calculateActualTimes, Task 2 end time: 13:59:06
11-Dec-19,13:09:06.088 1 ****** fdfa -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 261, Error: errstr: Undefined index: end_date, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 261
11-Dec-19,13:09:06.088 1 ****** fdfa -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 262, Error: errstr: Undefined index: end_date, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 262
11-Dec-19,13:09:06.089 7        fdfa atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-19 13:59:06
11-Dec-19,13:09:06.089 7        fdfa atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-19 13:59:06
11-Dec-19,13:09:06.089 7        fdfa atm_tasks::insertTaskToSchedule, Task 1 added at time position 2011-12-19 13:59:06
11-Dec-19,13:09:06.089 7        fdfa atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-19,13:09:06.089 7        fdfa atm_tasks::calculateActualTimes, Old starttime = 1324318146
11-Dec-19,13:09:06.090 7        fdfa atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-19,13:09:06.090 7        fdfa atm_tasks::calculateActualTimes, New starttime = 1324321146
11-Dec-19,13:09:06.090 7        fdfa atm_tasks::calculateActualTimes, Task 2 start time: 13:09:06
11-Dec-19,13:09:06.090 7        fdfa atm_tasks::calculateActualTimes, Task 2 end time: 13:59:06
11-Dec-19,13:09:06.090 7        fdfa atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-19,13:09:06.091 7        fdfa atm_tasks::calculateActualTimes, Old starttime = 1324321146
11-Dec-19,13:09:06.091 7        fdfa atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-19,13:09:06.091 7        fdfa atm_tasks::calculateActualTimes, New starttime = 1324322346
11-Dec-19,13:09:06.091 7        fdfa atm_tasks::calculateActualTimes, Task 1 start time: 13:59:06
11-Dec-19,13:09:06.091 7        fdfa atm_tasks::calculateActualTimes, Task 1 end time: 14:19:06
11-Dec-19,13:09:06.091 7        fdfa atm_tasks::insertTaskToSchedule, Current schedule for user 1:
11-Dec-19,13:09:06.092 7        fdfa atm_tasks::insertTaskToSchedule,   2 start time = 2011-12-19 13:09:06
11-Dec-19,13:09:06.092 7        fdfa atm_tasks::insertTaskToSchedule,   1 start time = 2011-12-19 13:59:06
11-Dec-19,13:09:06.092 7        fdfa atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-19,13:09:06.092 7        fdfa atm_tasks::calculateActualTimes, Old starttime = 1324318146
11-Dec-19,13:09:06.092 7        fdfa atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-19,13:09:06.093 7        fdfa atm_tasks::calculateActualTimes, New starttime = 1324321146
11-Dec-19,13:09:06.093 7        fdfa atm_tasks::calculateActualTimes, Task 2 start time: 13:09:06
11-Dec-19,13:09:06.093 7        fdfa atm_tasks::calculateActualTimes, Task 2 end time: 13:59:06
11-Dec-19,13:09:06.093 7        fdfa atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-19,13:09:06.093 7        fdfa atm_tasks::calculateActualTimes, Old starttime = 1324321146
11-Dec-19,13:09:06.094 7        fdfa atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-19,13:09:06.094 7        fdfa atm_tasks::calculateActualTimes, New starttime = 1324322346
11-Dec-19,13:09:06.094 7        fdfa atm_tasks::calculateActualTimes, Task 1 start time: 13:59:06
11-Dec-19,13:09:06.094 7        fdfa atm_tasks::calculateActualTimes, Task 1 end time: 14:19:06
11-Dec-19,13:09:06.094 7        fdfa atm_tasks::insertTaskToSchedule, Current schedule for user 1:
11-Dec-19,13:09:06.094 7        fdfa atm_tasks::insertTaskToSchedule,   2 start time = 2011-12-19 13:09:06
11-Dec-19,13:09:06.095 7        fdfa atm_tasks::insertTaskToSchedule,   1 start time = 2011-12-19 13:59:06
11-Dec-19,13:09:06.095 7        fdfa atm_tasks::insertTaskToSchedule, Inserting task 3
11-Dec-19,13:09:06.095 7        fdfa ent_dependency::depend_parents, Getting tasks that task 3 depends on.
11-Dec-19,13:09:06.096 7        fdfa ent_dependency::depend_parents, Tasks found: 0
11-Dec-19,13:09:06.096 7        fdfa ent_dependency::depend_children, Getting children of 3
11-Dec-19,13:09:06.096 7        fdfa ent_dependency::depend_children, Tasks found: 0
11-Dec-19,13:09:06.097 7        fdfa atm_tasks::insertTaskToSchedule, Skipping all parents. Parent count: 0
11-Dec-19,13:09:06.097 7        fdfa atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-19,13:09:06.097 7        fdfa atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-19,13:09:06.097 7        fdfa atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-19 13:09:06
11-Dec-19,13:09:06.097 7        fdfa atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-19 13:09:06
11-Dec-19,13:09:06.098 7        fdfa atm_tasks::insertTaskToSchedule, Task 3 added at time position 2011-12-19 13:09:06
11-Dec-19,13:09:06.098 7        fdfa atm_tasks::calculateActualTimes, Task 3 duration: 3600 s
11-Dec-19,13:09:06.098 7        fdfa atm_tasks::calculateActualTimes, Old starttime = 1324318146
11-Dec-19,13:09:06.098 7        fdfa atm_tasks::calculateActualTimes, Timeest = 01:00
11-Dec-19,13:09:06.098 7        fdfa atm_tasks::calculateActualTimes, New starttime = 1324321746
11-Dec-19,13:09:06.099 7        fdfa atm_tasks::calculateActualTimes, Task 3 start time: 13:09:06
11-Dec-19,13:09:06.099 7        fdfa atm_tasks::calculateActualTimes, Task 3 end time: 14:09:06
11-Dec-19,13:09:06.099 7        fdfa atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-19,13:09:06.099 7        fdfa atm_tasks::calculateActualTimes, Old starttime = 1324321746
11-Dec-19,13:09:06.099 7        fdfa atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-19,13:09:06.100 7        fdfa atm_tasks::calculateActualTimes, New starttime = 1324324746
11-Dec-19,13:09:06.100 7        fdfa atm_tasks::calculateActualTimes, Task 2 start time: 14:09:06
11-Dec-19,13:09:06.100 7        fdfa atm_tasks::calculateActualTimes, Task 2 end time: 14:59:06
11-Dec-19,13:09:06.100 7        fdfa atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-19,13:09:06.100 7        fdfa atm_tasks::calculateActualTimes, Old starttime = 1324324746
11-Dec-19,13:09:06.101 7        fdfa atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-19,13:09:06.101 7        fdfa atm_tasks::calculateActualTimes, New starttime = 1324325946
11-Dec-19,13:09:06.101 7        fdfa atm_tasks::calculateActualTimes, Task 1 start time: 14:59:06
11-Dec-19,13:09:06.101 7        fdfa atm_tasks::calculateActualTimes, Task 1 end time: 15:19:06
11-Dec-19,13:09:06.101 7        fdfa atm_tasks::insertTaskToSchedule, Current schedule for user 1:
11-Dec-19,13:09:06.102 7        fdfa atm_tasks::insertTaskToSchedule,   3 start time = 2011-12-19 13:09:06
11-Dec-19,13:09:06.102 7        fdfa atm_tasks::insertTaskToSchedule,   2 start time = 2011-12-19 14:09:06
11-Dec-19,13:09:06.102 7        fdfa atm_tasks::insertTaskToSchedule,   1 start time = 2011-12-19 14:59:06
11-Dec-19,13:09:06.102 7        fdfa atm_tasks::insertTaskToSchedule, Inserting task 4
11-Dec-19,13:09:06.102 7        fdfa ent_dependency::depend_parents, Getting tasks that task 4 depends on.
11-Dec-19,13:09:06.103 7        fdfa ent_dependency::depend_parents, Tasks found: 1
11-Dec-19,13:09:06.103 7        fdfa ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-19,13:09:06.103 7        fdfa ent_dependency::depend_parents, Tasks found: 1
11-Dec-19,13:09:06.104 7        fdfa ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-19,13:09:06.104 7        fdfa ent_dependency::depend_parents, Tasks found: 0
11-Dec-19,13:09:06.104 7        fdfa ent_dependency::depend_children, Getting children of 4
11-Dec-19,13:09:06.105 7        fdfa ent_dependency::depend_children, Tasks found: 0
11-Dec-19,13:09:06.105 7        fdfa atm_tasks::insertTaskToSchedule, Skipping all parents. Parent count: 1
11-Dec-19,13:09:06.105 7        fdfa atm_tasks::insertTaskToSchedule, rightMostParentIdx = 2
11-Dec-19,13:09:06.106 7        fdfa atm_tasks::insertTaskToSchedule, Task 3 skipped
11-Dec-19,13:09:06.106 7        fdfa atm_tasks::insertTaskToSchedule, Task 2 skipped
11-Dec-19,13:09:06.106 7        fdfa atm_tasks::insertTaskToSchedule, Task 1 skipped
11-Dec-19,13:09:06.106 7        fdfa atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-19,13:09:06.106 7        fdfa atm_tasks::calculateActualTimes, Task 3 duration: 3600 s
11-Dec-19,13:09:06.107 7        fdfa atm_tasks::calculateActualTimes, Old starttime = 1324318146
11-Dec-19,13:09:06.107 7        fdfa atm_tasks::calculateActualTimes, Timeest = 01:00
11-Dec-19,13:09:06.107 7        fdfa atm_tasks::calculateActualTimes, New starttime = 1324321746
11-Dec-19,13:09:06.107 7        fdfa atm_tasks::calculateActualTimes, Task 3 start time: 13:09:06
11-Dec-19,13:09:06.108 7        fdfa atm_tasks::calculateActualTimes, Task 3 end time: 14:09:06
11-Dec-19,13:09:06.108 7        fdfa atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-19,13:09:06.108 7        fdfa atm_tasks::calculateActualTimes, Old starttime = 1324321746
11-Dec-19,13:09:06.108 7        fdfa atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-19,13:09:06.108 7        fdfa atm_tasks::calculateActualTimes, New starttime = 1324324746
11-Dec-19,13:09:06.108 7        fdfa atm_tasks::calculateActualTimes, Task 2 start time: 14:09:06
11-Dec-19,13:09:06.109 7        fdfa atm_tasks::calculateActualTimes, Task 2 end time: 14:59:06
11-Dec-19,13:09:06.109 7        fdfa atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-19,13:09:06.109 7        fdfa atm_tasks::calculateActualTimes, Old starttime = 1324324746
11-Dec-19,13:09:06.109 7        fdfa atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-19,13:09:06.109 7        fdfa atm_tasks::calculateActualTimes, New starttime = 1324325946
11-Dec-19,13:09:06.110 7        fdfa atm_tasks::calculateActualTimes, Task 1 start time: 14:59:06
11-Dec-19,13:09:06.110 7        fdfa atm_tasks::calculateActualTimes, Task 1 end time: 15:19:06
11-Dec-19,13:09:06.110 1 ****** fdfa -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 261, Error: errstr: Undefined index: end_date, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 261
11-Dec-19,13:09:06.110 1 ****** fdfa -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 262, Error: errstr: Undefined index: end_date, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 262
11-Dec-19,13:09:06.111 7        fdfa atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-19 15:19:06
11-Dec-19,13:09:06.111 7        fdfa atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-19 15:19:06
11-Dec-19,13:09:06.111 7        fdfa atm_tasks::insertTaskToSchedule, Task 4 added at time position 2011-12-19 15:19:06
11-Dec-19,13:09:06.111 7        fdfa atm_tasks::calculateActualTimes, Task 3 duration: 3600 s
11-Dec-19,13:09:06.111 7        fdfa atm_tasks::calculateActualTimes, Old starttime = 1324318146
11-Dec-19,13:09:06.112 7        fdfa atm_tasks::calculateActualTimes, Timeest = 01:00
11-Dec-19,13:09:06.112 7        fdfa atm_tasks::calculateActualTimes, New starttime = 1324321746
11-Dec-19,13:09:06.112 7        fdfa atm_tasks::calculateActualTimes, Task 3 start time: 13:09:06
11-Dec-19,13:09:06.112 7        fdfa atm_tasks::calculateActualTimes, Task 3 end time: 14:09:06
11-Dec-19,13:09:06.112 7        fdfa atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-19,13:09:06.113 7        fdfa atm_tasks::calculateActualTimes, Old starttime = 1324321746
11-Dec-19,13:09:06.113 7        fdfa atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-19,13:09:06.113 7        fdfa atm_tasks::calculateActualTimes, New starttime = 1324324746
11-Dec-19,13:09:06.113 7        fdfa atm_tasks::calculateActualTimes, Task 2 start time: 14:09:06
11-Dec-19,13:09:06.113 7        fdfa atm_tasks::calculateActualTimes, Task 2 end time: 14:59:06
11-Dec-19,13:09:06.114 7        fdfa atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-19,13:09:06.114 7        fdfa atm_tasks::calculateActualTimes, Old starttime = 1324324746
11-Dec-19,13:09:06.114 7        fdfa atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-19,13:09:06.114 7        fdfa atm_tasks::calculateActualTimes, New starttime = 1324325946
11-Dec-19,13:09:06.114 7        fdfa atm_tasks::calculateActualTimes, Task 1 start time: 14:59:06
11-Dec-19,13:09:06.115 7        fdfa atm_tasks::calculateActualTimes, Task 1 end time: 15:19:06
11-Dec-19,13:09:06.115 7        fdfa atm_tasks::calculateActualTimes, Task 4 duration: 2400 s
11-Dec-19,13:09:06.115 7        fdfa atm_tasks::calculateActualTimes, Old starttime = 1324325946
11-Dec-19,13:09:06.115 7        fdfa atm_tasks::calculateActualTimes, Timeest = 00:40
11-Dec-19,13:09:06.115 7        fdfa atm_tasks::calculateActualTimes, New starttime = 1324328346
11-Dec-19,13:09:06.116 7        fdfa atm_tasks::calculateActualTimes, Task 4 start time: 15:19:06
11-Dec-19,13:09:06.116 7        fdfa atm_tasks::calculateActualTimes, Task 4 end time: 15:59:06
11-Dec-19,13:09:06.116 7        fdfa atm_tasks::insertTaskToSchedule, Current schedule for user 1:
11-Dec-19,13:09:06.116 7        fdfa atm_tasks::insertTaskToSchedule,   3 start time = 2011-12-19 13:09:06
11-Dec-19,13:09:06.116 7        fdfa atm_tasks::insertTaskToSchedule,   2 start time = 2011-12-19 14:09:06
11-Dec-19,13:09:06.117 7        fdfa atm_tasks::insertTaskToSchedule,   1 start time = 2011-12-19 14:59:06
11-Dec-19,13:09:06.117 7        fdfa atm_tasks::insertTaskToSchedule,   4 start time = 2011-12-19 15:19:06
11-Dec-19,13:09:06.117 7        fdfa atm_tasks::insertTaskToSchedule, Inserting task 5
11-Dec-19,13:09:06.117 7        fdfa ent_dependency::depend_parents, Getting tasks that task 5 depends on.
11-Dec-19,13:09:06.118 7        fdfa ent_dependency::depend_parents, Tasks found: 0
11-Dec-19,13:09:06.118 7        fdfa ent_dependency::depend_children, Getting children of 5
11-Dec-19,13:09:06.118 7        fdfa ent_dependency::depend_children, Tasks found: 2
11-Dec-19,13:09:06.119 7        fdfa ent_dependency::depend_children, Getting children of 7
11-Dec-19,13:09:06.119 7        fdfa ent_dependency::depend_children, Tasks found: 0
11-Dec-19,13:09:06.119 7        fdfa ent_dependency::depend_children, Getting children of 8
11-Dec-19,13:09:06.120 7        fdfa ent_dependency::depend_children, Tasks found: 0
11-Dec-19,13:09:06.120 7        fdfa atm_tasks::insertTaskToSchedule, Skipping all parents. Parent count: 0
11-Dec-19,13:09:06.120 7        fdfa atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-19,13:09:06.120 7        fdfa atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-19,13:09:06.121 7        fdfa atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-19 13:09:06
11-Dec-19,13:09:06.121 7        fdfa atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-19 13:09:06
11-Dec-19,13:09:06.121 7        fdfa atm_tasks::insertTaskToSchedule, Task 5 is not added due to its deadline: end of schedule: 1324318146, insLength = 1200, insDeadline = 1324184400
