11-Dec-16,17:13:39.370 7        3e92 atm_tasks::calculateActualTimes, Task 4 duration: 2400 s
11-Dec-16,17:13:39.371 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324082619
11-Dec-16,17:13:39.371 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:40
11-Dec-16,17:13:39.371 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324085019
11-Dec-16,17:13:39.371 7        3e92 atm_tasks::calculateActualTimes, Task 4 start time: 19:43:39
11-Dec-16,17:13:39.371 7        3e92 atm_tasks::calculateActualTimes, Task 4 end time: 20:23:39
11-Dec-16,17:13:39.371 7        3e92 atm_tasks::insertTaskToSchedule, Current schedule for user 1:
11-Dec-16,17:13:39.372 7        3e92 atm_tasks::insertTaskToSchedule,   5 start time = 2011-12-16 17:13:39
11-Dec-16,17:13:39.372 7        3e92 atm_tasks::insertTaskToSchedule,   3 start time = 2011-12-16 17:33:39
11-Dec-16,17:13:39.372 7        3e92 atm_tasks::insertTaskToSchedule,   2 start time = 2011-12-16 18:33:39
11-Dec-16,17:13:39.372 7        3e92 atm_tasks::insertTaskToSchedule,   1 start time = 2011-12-16 19:23:39
11-Dec-16,17:13:39.372 7        3e92 atm_tasks::insertTaskToSchedule,   4 start time = 2011-12-16 19:43:39
11-Dec-16,17:13:39.373 7        3e92 atm_tasks::insertTaskToSchedule, Inserting task 6
11-Dec-16,17:13:39.373 7        3e92 ent_dependency::depend_parents, Getting tasks that task 6 depends on.
11-Dec-16,17:13:39.373 7        3e92 ent_dependency::depend_parents, Tasks found: 0
11-Dec-16,17:13:39.373 7        3e92 ent_dependency::depend_children, Getting children of 6
11-Dec-16,17:13:39.374 7        3e92 ent_dependency::depend_children, Tasks found: 0
11-Dec-16,17:13:39.374 7        3e92 atm_tasks::insertTaskToSchedule, Skipping all parents. Parent count: 0
11-Dec-16,17:13:39.374 7        3e92 atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-16,17:13:39.375 7        3e92 atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-16,17:13:39.375 7        3e92 atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-16 17:13:39
11-Dec-16,17:13:39.375 7        3e92 atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-16 17:13:39
11-Dec-16,17:13:39.375 7        3e92 atm_tasks::insertTaskToSchedule, Task 6 added at time position 2011-12-16 17:13:39
11-Dec-16,17:13:39.376 7        3e92 atm_tasks::calculateActualTimes, Task 6 duration: 2400 s
11-Dec-16,17:13:39.376 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324073619
11-Dec-16,17:13:39.376 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:40
11-Dec-16,17:13:39.376 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324076019
11-Dec-16,17:13:39.377 7        3e92 atm_tasks::calculateActualTimes, Task 6 start time: 17:13:39
11-Dec-16,17:13:39.377 7        3e92 atm_tasks::calculateActualTimes, Task 6 end time: 17:53:39
11-Dec-16,17:13:39.377 7        3e92 atm_tasks::calculateActualTimes, Task 5 duration: 1200 s
11-Dec-16,17:13:39.377 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324076019
11-Dec-16,17:13:39.377 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-16,17:13:39.377 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324077219
11-Dec-16,17:13:39.378 7        3e92 atm_tasks::calculateActualTimes, Task 5 start time: 17:53:39
11-Dec-16,17:13:39.378 7        3e92 atm_tasks::calculateActualTimes, Task 5 end time: 18:13:39
11-Dec-16,17:13:39.378 7        3e92 atm_tasks::calculateActualTimes, Task 3 duration: 3600 s
11-Dec-16,17:13:39.378 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324077219
11-Dec-16,17:13:39.378 7        3e92 atm_tasks::calculateActualTimes, Timeest = 01:00
11-Dec-16,17:13:39.379 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324080819
11-Dec-16,17:13:39.379 7        3e92 atm_tasks::calculateActualTimes, Task 3 start time: 18:13:39
11-Dec-16,17:13:39.379 7        3e92 atm_tasks::calculateActualTimes, Task 3 end time: 19:13:39
11-Dec-16,17:13:39.379 7        3e92 atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-16,17:13:39.379 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324080819
11-Dec-16,17:13:39.380 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-16,17:13:39.380 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324083819
11-Dec-16,17:13:39.380 7        3e92 atm_tasks::calculateActualTimes, Task 2 start time: 19:13:39
11-Dec-16,17:13:39.380 7        3e92 atm_tasks::calculateActualTimes, Task 2 end time: 20:03:39
11-Dec-16,17:13:39.380 7        3e92 atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-16,17:13:39.381 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324083819
11-Dec-16,17:13:39.381 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-16,17:13:39.381 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324085019
11-Dec-16,17:13:39.381 7        3e92 atm_tasks::calculateActualTimes, Task 1 start time: 20:03:39
11-Dec-16,17:13:39.381 7        3e92 atm_tasks::calculateActualTimes, Task 1 end time: 20:23:39
11-Dec-16,17:13:39.381 7        3e92 atm_tasks::calculateActualTimes, Task 4 duration: 2400 s
11-Dec-16,17:13:39.382 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324085019
11-Dec-16,17:13:39.382 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:40
11-Dec-16,17:13:39.382 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324087419
11-Dec-16,17:13:39.382 7        3e92 atm_tasks::calculateActualTimes, Task 4 start time: 20:23:39
11-Dec-16,17:13:39.382 7        3e92 atm_tasks::calculateActualTimes, Task 4 end time: 21:03:39
11-Dec-16,17:13:39.383 7        3e92 atm_tasks::insertTaskToSchedule, Current schedule for user 1:
11-Dec-16,17:13:39.383 7        3e92 atm_tasks::insertTaskToSchedule,   6 start time = 2011-12-16 17:13:39
11-Dec-16,17:13:39.383 7        3e92 atm_tasks::insertTaskToSchedule,   5 start time = 2011-12-16 17:53:39
11-Dec-16,17:13:39.383 7        3e92 atm_tasks::insertTaskToSchedule,   3 start time = 2011-12-16 18:13:39
11-Dec-16,17:13:39.383 7        3e92 atm_tasks::insertTaskToSchedule,   2 start time = 2011-12-16 19:13:39
11-Dec-16,17:13:39.384 7        3e92 atm_tasks::insertTaskToSchedule,   1 start time = 2011-12-16 20:03:39
11-Dec-16,17:13:39.384 7        3e92 atm_tasks::insertTaskToSchedule,   4 start time = 2011-12-16 20:23:39
11-Dec-16,17:13:39.384 7        3e92 atm_tasks::insertTaskToSchedule, Inserting task 7
11-Dec-16,17:13:39.384 7        3e92 ent_dependency::depend_parents, Getting tasks that task 7 depends on.
11-Dec-16,17:13:39.385 7        3e92 ent_dependency::depend_parents, Tasks found: 1
11-Dec-16,17:13:39.385 7        3e92 ent_dependency::depend_parents, Getting tasks that task 5 depends on.
11-Dec-16,17:13:39.385 7        3e92 ent_dependency::depend_parents, Tasks found: 0
11-Dec-16,17:13:39.386 7        3e92 ent_dependency::depend_children, Getting children of 7
11-Dec-16,17:13:39.386 7        3e92 ent_dependency::depend_children, Tasks found: 0
11-Dec-16,17:13:39.386 7        3e92 atm_tasks::insertTaskToSchedule, Skipping all parents. Parent count: 1
11-Dec-16,17:13:39.387 7        3e92 atm_tasks::insertTaskToSchedule, rightMostParentIdx = 1
11-Dec-16,17:13:39.387 7        3e92 atm_tasks::insertTaskToSchedule, Task 6 skipped
11-Dec-16,17:13:39.387 7        3e92 atm_tasks::insertTaskToSchedule, Task 5 skipped
11-Dec-16,17:13:39.387 7        3e92 atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-16,17:13:39.387 7        3e92 atm_tasks::calculateActualTimes, Task 6 duration: 2400 s
11-Dec-16,17:13:39.388 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324073619
11-Dec-16,17:13:39.388 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:40
11-Dec-16,17:13:39.388 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324076019
11-Dec-16,17:13:39.388 7        3e92 atm_tasks::calculateActualTimes, Task 6 start time: 17:13:39
11-Dec-16,17:13:39.388 7        3e92 atm_tasks::calculateActualTimes, Task 6 end time: 17:53:39
11-Dec-16,17:13:39.389 7        3e92 atm_tasks::calculateActualTimes, Task 5 duration: 1200 s
11-Dec-16,17:13:39.389 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324076019
11-Dec-16,17:13:39.389 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-16,17:13:39.389 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324077219
11-Dec-16,17:13:39.389 7        3e92 atm_tasks::calculateActualTimes, Task 5 start time: 17:53:39
11-Dec-16,17:13:39.390 7        3e92 atm_tasks::calculateActualTimes, Task 5 end time: 18:13:39
11-Dec-16,17:13:39.390 7        3e92 atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-16 18:13:39
11-Dec-16,17:13:39.390 7        3e92 atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-16 17:13:39
11-Dec-16,17:13:39.390 1 ****** 3e92 -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 272, Error: errstr: Undefined offset: 0, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 272
11-Dec-16,17:13:39.391 1 ****** 3e92 -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 273, Error: errstr: Undefined offset: 0, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 273
11-Dec-16,17:13:39.391 7        3e92 atm_tasks::insertTaskToSchedule, Schedule End time with delay: 2011-12-16 18:13:39
11-Dec-16,17:13:39.391 7        3e92 atm_tasks::insertTaskToSchedule, Task 7 added at time position 2011-12-16 18:13:39
11-Dec-16,17:13:39.391 7        3e92 atm_tasks::calculateActualTimes, Task 6 duration: 2400 s
11-Dec-16,17:13:39.392 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324073619
11-Dec-16,17:13:39.392 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:40
11-Dec-16,17:13:39.392 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324076019
11-Dec-16,17:13:39.392 7        3e92 atm_tasks::calculateActualTimes, Task 6 start time: 17:13:39
11-Dec-16,17:13:39.392 7        3e92 atm_tasks::calculateActualTimes, Task 6 end time: 17:53:39
11-Dec-16,17:13:39.393 7        3e92 atm_tasks::calculateActualTimes, Task 5 duration: 1200 s
11-Dec-16,17:13:39.393 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324076019
11-Dec-16,17:13:39.393 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-16,17:13:39.393 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324077219
11-Dec-16,17:13:39.393 7        3e92 atm_tasks::calculateActualTimes, Task 5 start time: 17:53:39
11-Dec-16,17:13:39.394 7        3e92 atm_tasks::calculateActualTimes, Task 5 end time: 18:13:39
11-Dec-16,17:13:39.394 7        3e92 atm_tasks::calculateActualTimes, Task 3 duration: 3600 s
11-Dec-16,17:13:39.394 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324077219
11-Dec-16,17:13:39.394 7        3e92 atm_tasks::calculateActualTimes, Timeest = 01:00
11-Dec-16,17:13:39.394 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324080819
11-Dec-16,17:13:39.395 7        3e92 atm_tasks::calculateActualTimes, Task 3 start time: 18:13:39
11-Dec-16,17:13:39.395 7        3e92 atm_tasks::calculateActualTimes, Task 3 end time: 19:13:39
11-Dec-16,17:13:39.395 7        3e92 atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-16,17:13:39.395 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324080819
11-Dec-16,17:13:39.395 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-16,17:13:39.395 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324083819
11-Dec-16,17:13:39.396 7        3e92 atm_tasks::calculateActualTimes, Task 2 start time: 19:13:39
11-Dec-16,17:13:39.396 7        3e92 atm_tasks::calculateActualTimes, Task 2 end time: 20:03:39
11-Dec-16,17:13:39.396 7        3e92 atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-16,17:13:39.396 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324083819
11-Dec-16,17:13:39.396 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-16,17:13:39.397 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324085019
11-Dec-16,17:13:39.397 7        3e92 atm_tasks::calculateActualTimes, Task 1 start time: 20:03:39
11-Dec-16,17:13:39.397 7        3e92 atm_tasks::calculateActualTimes, Task 1 end time: 20:23:39
11-Dec-16,17:13:39.397 7        3e92 atm_tasks::calculateActualTimes, Task 4 duration: 2400 s
11-Dec-16,17:13:39.397 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324085019
11-Dec-16,17:13:39.398 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:40
11-Dec-16,17:13:39.398 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324087419
11-Dec-16,17:13:39.398 7        3e92 atm_tasks::calculateActualTimes, Task 4 start time: 20:23:39
11-Dec-16,17:13:39.398 7        3e92 atm_tasks::calculateActualTimes, Task 4 end time: 21:03:39
11-Dec-16,17:13:39.398 7        3e92 atm_tasks::calculateActualTimes, Task  duration: -1324011600 s
11-Dec-16,17:13:39.399 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324073619
11-Dec-16,17:13:39.399 7        3e92 atm_tasks::calculateActualTimes, Timeest = 
11-Dec-16,17:13:39.399 7        3e92 atm_tasks::calculateActualTimes, New starttime = 62019
11-Dec-16,17:13:39.399 7        3e92 atm_tasks::calculateActualTimes, Task  start time: 17:13:39
11-Dec-16,17:13:39.399 7        3e92 atm_tasks::calculateActualTimes, Task  end time: 12:13:39
11-Dec-16,17:13:39.399 7        3e92 atm_tasks::calculateActualTimes, Task 0 duration: 84704 s
11-Dec-16,17:13:39.400 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 62019
11-Dec-16,17:13:39.400 7        3e92 atm_tasks::calculateActualTimes, Timeest = 23:31:44
11-Dec-16,17:13:39.400 7        3e92 atm_tasks::calculateActualTimes, New starttime = 146723
11-Dec-16,17:13:39.400 7        3e92 atm_tasks::calculateActualTimes, Task 0 start time: 12:13:39
11-Dec-16,17:13:39.400 7        3e92 atm_tasks::calculateActualTimes, Task 0 end time: 11:45:23
11-Dec-16,17:13:39.401 7        3e92 atm_tasks::calculateActualTimes, Task 7 duration: 600 s
11-Dec-16,17:13:39.401 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 146723
11-Dec-16,17:13:39.401 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:10
11-Dec-16,17:13:39.401 7        3e92 atm_tasks::calculateActualTimes, New starttime = 147323
11-Dec-16,17:13:39.401 7        3e92 atm_tasks::calculateActualTimes, Task 7 start time: 11:45:23
11-Dec-16,17:13:39.402 7        3e92 atm_tasks::calculateActualTimes, Task 7 end time: 11:55:23
11-Dec-16,17:13:39.402 7        3e92 atm_tasks::insertTaskToSchedule, Current schedule for user 2:
11-Dec-16,17:13:39.402 1 ****** 3e92 -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 336, Error: errstr: Undefined index: id, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 336
11-Dec-16,17:13:39.402 7        3e92 atm_tasks::insertTaskToSchedule,    start time = 2011-12-16 17:13:39
11-Dec-16,17:13:39.402 7        3e92 atm_tasks::insertTaskToSchedule,   0 start time = 1970-01-01 12:13:39
11-Dec-16,17:13:39.403 7        3e92 atm_tasks::insertTaskToSchedule,   7 start time = 1970-01-02 11:45:23
11-Dec-16,17:13:39.403 7        3e92 atm_tasks::insertTaskToSchedule, Inserting task 8
11-Dec-16,17:13:39.403 7        3e92 ent_dependency::depend_parents, Getting tasks that task 8 depends on.
11-Dec-16,17:13:39.404 7        3e92 ent_dependency::depend_parents, Tasks found: 1
11-Dec-16,17:13:39.404 7        3e92 ent_dependency::depend_parents, Getting tasks that task 5 depends on.
11-Dec-16,17:13:39.404 7        3e92 ent_dependency::depend_parents, Tasks found: 0
11-Dec-16,17:13:39.404 7        3e92 ent_dependency::depend_children, Getting children of 8
11-Dec-16,17:13:39.405 7        3e92 ent_dependency::depend_children, Tasks found: 0
11-Dec-16,17:13:39.405 1 ****** 3e92 -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 228, Error: errstr: Undefined index: id, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 228
11-Dec-16,17:13:39.406 7        3e92 atm_tasks::insertTaskToSchedule, Skipping all parents. Parent count: 1
11-Dec-16,17:13:39.406 7        3e92 atm_tasks::insertTaskToSchedule, rightMostParentIdx = 1
11-Dec-16,17:13:39.406 7        3e92 atm_tasks::insertTaskToSchedule, Task 6 skipped
11-Dec-16,17:13:39.406 7        3e92 atm_tasks::insertTaskToSchedule, Task 5 skipped
11-Dec-16,17:13:39.406 7        3e92 atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-16,17:13:39.407 7        3e92 atm_tasks::calculateActualTimes, Task 6 duration: 2400 s
11-Dec-16,17:13:39.407 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324073619
11-Dec-16,17:13:39.407 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:40
11-Dec-16,17:13:39.407 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324076019
11-Dec-16,17:13:39.407 7        3e92 atm_tasks::calculateActualTimes, Task 6 start time: 17:13:39
11-Dec-16,17:13:39.408 7        3e92 atm_tasks::calculateActualTimes, Task 6 end time: 17:53:39
11-Dec-16,17:13:39.408 7        3e92 atm_tasks::calculateActualTimes, Task 5 duration: 1200 s
11-Dec-16,17:13:39.408 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324076019
11-Dec-16,17:13:39.408 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-16,17:13:39.408 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324077219
11-Dec-16,17:13:39.409 7        3e92 atm_tasks::calculateActualTimes, Task 5 start time: 17:53:39
11-Dec-16,17:13:39.409 7        3e92 atm_tasks::calculateActualTimes, Task 5 end time: 18:13:39
11-Dec-16,17:13:39.409 7        3e92 atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-16 18:13:39
11-Dec-16,17:13:39.409 7        3e92 atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-16 17:13:39
11-Dec-16,17:13:39.409 1 ****** 3e92 -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 273, Error: errstr: Undefined index: timest, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 273
11-Dec-16,17:13:39.410 7        3e92 atm_tasks::insertTaskToSchedule, Schedule End time with delay: 2011-12-16 18:13:39
11-Dec-16,17:13:39.410 7        3e92 atm_tasks::insertTaskToSchedule, Task 8 added at time position 2011-12-16 18:13:39
11-Dec-16,17:13:39.410 7        3e92 atm_tasks::calculateActualTimes, Task 6 duration: 2400 s
11-Dec-16,17:13:39.410 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324073619
11-Dec-16,17:13:39.411 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:40
11-Dec-16,17:13:39.411 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324076019
11-Dec-16,17:13:39.411 7        3e92 atm_tasks::calculateActualTimes, Task 6 start time: 17:13:39
11-Dec-16,17:13:39.411 7        3e92 atm_tasks::calculateActualTimes, Task 6 end time: 17:53:39
11-Dec-16,17:13:39.411 7        3e92 atm_tasks::calculateActualTimes, Task 5 duration: 1200 s
11-Dec-16,17:13:39.412 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324076019
11-Dec-16,17:13:39.412 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-16,17:13:39.412 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324077219
11-Dec-16,17:13:39.412 7        3e92 atm_tasks::calculateActualTimes, Task 5 start time: 17:53:39
11-Dec-16,17:13:39.412 7        3e92 atm_tasks::calculateActualTimes, Task 5 end time: 18:13:39
11-Dec-16,17:13:39.413 7        3e92 atm_tasks::calculateActualTimes, Task 3 duration: 3600 s
11-Dec-16,17:13:39.413 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324077219
11-Dec-16,17:13:39.413 7        3e92 atm_tasks::calculateActualTimes, Timeest = 01:00
11-Dec-16,17:13:39.413 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324080819
11-Dec-16,17:13:39.413 7        3e92 atm_tasks::calculateActualTimes, Task 3 start time: 18:13:39
11-Dec-16,17:13:39.413 7        3e92 atm_tasks::calculateActualTimes, Task 3 end time: 19:13:39
11-Dec-16,17:13:39.414 7        3e92 atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-16,17:13:39.414 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324080819
11-Dec-16,17:13:39.414 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-16,17:13:39.414 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324083819
11-Dec-16,17:13:39.414 7        3e92 atm_tasks::calculateActualTimes, Task 2 start time: 19:13:39
11-Dec-16,17:13:39.415 7        3e92 atm_tasks::calculateActualTimes, Task 2 end time: 20:03:39
11-Dec-16,17:13:39.415 7        3e92 atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-16,17:13:39.415 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324083819
11-Dec-16,17:13:39.415 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-16,17:13:39.415 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324085019
11-Dec-16,17:13:39.416 7        3e92 atm_tasks::calculateActualTimes, Task 1 start time: 20:03:39
11-Dec-16,17:13:39.416 7        3e92 atm_tasks::calculateActualTimes, Task 1 end time: 20:23:39
11-Dec-16,17:13:39.416 7        3e92 atm_tasks::calculateActualTimes, Task 4 duration: 2400 s
11-Dec-16,17:13:39.416 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324085019
11-Dec-16,17:13:39.416 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:40
11-Dec-16,17:13:39.416 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324087419
11-Dec-16,17:13:39.417 7        3e92 atm_tasks::calculateActualTimes, Task 4 start time: 20:23:39
11-Dec-16,17:13:39.417 7        3e92 atm_tasks::calculateActualTimes, Task 4 end time: 21:03:39
11-Dec-16,17:13:39.417 1 ****** 3e92 -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 101, Error: errstr: Undefined index: id, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 101
11-Dec-16,17:13:39.417 1 ****** 3e92 -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 101, Error: errstr: Undefined index: timest, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 101
11-Dec-16,17:13:39.418 7        3e92 atm_tasks::calculateActualTimes, Task  duration: -1324011600 s
11-Dec-16,17:13:39.418 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324073619
11-Dec-16,17:13:39.418 1 ****** 3e92 -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 103, Error: errstr: Undefined index: timest, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 103
11-Dec-16,17:13:39.418 7        3e92 atm_tasks::calculateActualTimes, Timeest = 
11-Dec-16,17:13:39.419 1 ****** 3e92 -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 104, Error: errstr: Undefined index: timest, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 104
11-Dec-16,17:13:39.419 7        3e92 atm_tasks::calculateActualTimes, New starttime = 62019
11-Dec-16,17:13:39.419 1 ****** 3e92 -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 110, Error: errstr: Undefined index: id, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 110
11-Dec-16,17:13:39.419 7        3e92 atm_tasks::calculateActualTimes, Task  start time: 17:13:39
11-Dec-16,17:13:39.419 1 ****** 3e92 -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 111, Error: errstr: Undefined index: id, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 111
11-Dec-16,17:13:39.420 7        3e92 atm_tasks::calculateActualTimes, Task  end time: 12:13:39
11-Dec-16,17:13:39.420 7        3e92 atm_tasks::calculateActualTimes, Task 0 duration: 84704 s
11-Dec-16,17:13:39.420 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 62019
11-Dec-16,17:13:39.420 7        3e92 atm_tasks::calculateActualTimes, Timeest = 23:31:44
11-Dec-16,17:13:39.421 7        3e92 atm_tasks::calculateActualTimes, New starttime = 146723
11-Dec-16,17:13:39.421 7        3e92 atm_tasks::calculateActualTimes, Task 0 start time: 12:13:39
11-Dec-16,17:13:39.421 7        3e92 atm_tasks::calculateActualTimes, Task 0 end time: 11:45:23
11-Dec-16,17:13:39.421 7        3e92 atm_tasks::calculateActualTimes, Task 7 duration: 600 s
11-Dec-16,17:13:39.421 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 146723
11-Dec-16,17:13:39.422 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:10
11-Dec-16,17:13:39.422 7        3e92 atm_tasks::calculateActualTimes, New starttime = 147323
11-Dec-16,17:13:39.422 7        3e92 atm_tasks::calculateActualTimes, Task 7 start time: 11:45:23
11-Dec-16,17:13:39.422 7        3e92 atm_tasks::calculateActualTimes, Task 7 end time: 11:55:23
11-Dec-16,17:13:39.422 7        3e92 atm_tasks::calculateActualTimes, Task 0 duration: 85800 s
11-Dec-16,17:13:39.423 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 147323
11-Dec-16,17:13:39.423 7        3e92 atm_tasks::calculateActualTimes, Timeest = 23:50:00
11-Dec-16,17:13:39.423 7        3e92 atm_tasks::calculateActualTimes, New starttime = 233123
11-Dec-16,17:13:39.423 7        3e92 atm_tasks::calculateActualTimes, Task 0 start time: 11:55:23
11-Dec-16,17:13:39.423 7        3e92 atm_tasks::calculateActualTimes, Task 0 end time: 11:45:23
